Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
5778,halueval-1878,"Morten Harket (born 14 September 1960) is a Norwegian musician, best known as the lead singer of the synthpop/rock band A-ha, which released ten studio albums and topped the charts internationally after their breakthrough hit ""Take on Me"" in 1985.Ian Kevin Curtis (15 July 1956 â€“ 18 May 1980) was an English singer-songwriter and musician. He is best known as the lead singer and lyricist of the post-punk band Joy Division.",Are Morten Harket and Ian Curtis members of bands which have the same musical style?,no,PASS,halueval," No, they were not in bands with the same musical style. Morten Harket is from A-ha, a synthpop/rock band, while Ian Curtis was from Joy Division, a post-punk band.","[{'content': 'Morten Harket (born 14 September 1960) is a Norwegian musician, best known as the lead singer of the synthpop/rock band A-ha, which released ten studio albums and topped the charts internationally after their breakthrough hit ""Take on Me"" in 1985.Ian Kevin Curtis (15 July 1956 â€“ 18 May 1980) was an English singer-songwriter and musician. He is best known as the lead singer and lyricist of the post-punk band Joy Division.', 'score': 3.658203125, 'rank': 1, 'document_id': 'db05eddc-0829-42fb-a024-a2369ee7233b', 'passage_id': 0}]"
5779,halueval-1879,"Ãnima Estudios is an animation studio founded in 2002 by Fernando De Fuentes, Jose C. Garcia De Letona and Federico Unda.El Chavo Animado (also known as El Chavo: The Animated Series) is a Mexican animated series based on a live-action TV series ""El Chavo del Ocho"", created by Roberto GÃ³mez BolaÃ±os with a same series creator who created the live-action TV series ""El Chavo del Ocho"".",What animation studio founded in 2002 produced the television series El Chavo Animado?,Ãnima Estudios,PASS,halueval,Ãnima Estudios,"[{'content': 'Ã\x81nima Estudios is an animation studio founded in 2002 by Fernando De Fuentes, Jose C. Garcia De Letona and Federico Unda.El Chavo Animado (also known as El Chavo: The Animated Series) is a Mexican animated series based on a live-action TV series ""El Chavo del Ocho"", created by Roberto GÃ³mez BolaÃ±os with a same series creator who created the live-action TV series ""El Chavo del Ocho"".', 'score': 2.658203125, 'rank': 1, 'document_id': 'f1f77112-19d8-409a-a368-9cb2dcf74484', 'passage_id': 0}]"
5780,halueval-1880," The highway also travels through the cities of Bremen, Douglasville, Conyers, Covington, and Madison.Conyers is the only city in Rockdale County, Georgia, United States.",Interstate 20 travels through what Rockdale County city in Georgia?,Conyers,PASS,halueval, Conyers,"[{'content': 'The highway also travels through the cities of Bremen, Douglasville, Conyers, Covington, and Madison.Conyers is the only city in Rockdale County, Georgia, United States.', 'score': 2.71875, 'rank': 1, 'document_id': '088812f8-4d01-4693-86db-fc7ee109e32c', 'passage_id': 0}]"
5784,halueval-1884,"Yellowcard was an American pop punk band that formed in Jacksonville, Florida, in 1997 and were based in Los Angeles beginning in 2000.For Against is a United States post-punk/dream pop band from Lincoln, Nebraska.",Were Yellowcard and For Against both American pop bands?,yes,PASS,halueval," Yes, both Yellowcard and For Against are American bands. However, Yellowcard was primarily known as an American pop punk band, while For Against is associated with post-punk/dream pop genres.","[{'content': 'Yellowcard was an American pop punk band that formed in Jacksonville, Florida, in 1997 and were based in Los Angeles beginning in 2000.For Against is a United States post-punk/dream pop band from Lincoln, Nebraska.', 'score': 2.9375, 'rank': 1, 'document_id': 'f2a0563c-c59c-4638-86c4-ba0d5ebfe906', 'passage_id': 0}]"
5785,halueval-1885,"270 Park Avenue (also known as the JPMorgan Chase Tower and formerly the Union Carbide Building) is a high-rise office building located in Midtown Manhattan, New York City. It was designed by Natalie de Blois for Skidmore, Owings & Merrill.100 East 53rd Street (formerly known as 610 Lexington Avenue) is a residential skyscraper under construction in Midtown Manhattan, New York City. The buildingâ€™s architect is Norman Foster.",Were the buildings at 270 Park Avenue and 100 East 53rd Street both designed by Natalie de Blois?,no,PASS,halueval," No, only the building at 270 Park Avenue was designed by Natalie de Blois. The building at 100 East 53rd Street was designed by Norman Foster.","[{'content': '270 Park Avenue (also known as the JPMorgan Chase Tower and formerly the Union Carbide Building) is a high-rise office building located in Midtown Manhattan, New York City. It was designed by Natalie de Blois for Skidmore, Owings & Merrill.100 East 53rd Street (formerly known as 610 Lexington Avenue) is a residential skyscraper under construction in Midtown Manhattan, New York City. The buildingâ€™s architect is Norman Foster.', 'score': 3.357421875, 'rank': 1, 'document_id': 'd3d90277-5c3a-4c84-b00e-9675bae701de', 'passage_id': 0}]"
5787,halueval-1887,"Jean-FranÃ§ois AndrÃ© Clervoy (born 19 November 1958) is a French engineer and a CNES and ESA astronaut. He is a veteran of three NASA Space Shuttle missions.Thomas Arthur Reiter (born 23 May 1958 in Frankfurt, West Germany) is a retired European astronaut and is a Brigadier General in the German Air Force currently working as ESA Interagency Coordinator and Advisor to the Director General at the European Space Agency (ESA).","Which of the two European Space Agency astronauts, Jean-FranÃ§ois Clervoy and Thomas Reiter, has participated in missions with NASA?",Jean-FranÃ§ois AndrÃ© Clervoy,PASS,halueval, Jean-Francois Clervoy.,"[{'content': 'Jean-FranÃ§ois AndrÃ© Clervoy (born 19 November 1958) is a French engineer and a CNES and ESA astronaut. He is a veteran of three NASA Space Shuttle missions.Thomas Arthur Reiter (born 23 May 1958 in Frankfurt, West Germany) is a retired European astronaut and is a Brigadier General in the German Air Force currently working as ESA Interagency Coordinator and Advisor to the Director General at the European Space Agency (ESA).', 'score': 5.03515625, 'rank': 1, 'document_id': 'd7991eae-d762-47d9-8fc0-f175f42aa052', 'passage_id': 0}]"
5789,halueval-1889,"Randy Herman Meisner (born March 8, 1946) is an American former musician, singer and songwriter best known as a founding member of the Eagles and Poco.Chaka Khan (born Yvette Marie Stevens, March 23, 1953) is an American recording artist whose career has spanned five decades, beginning in the 1970s as the frontwoman and focal point of the funk band Rufus.","Who was born first, Chaka Khan or Randy Meisner?",Randy Herman Meisner,PASS,halueval, Chaka Khan was born first.,"[{'content': 'Randy Herman Meisner (born March 8, 1946) is an American former musician, singer and songwriter best known as a founding member of the Eagles and Poco.Chaka Khan (born Yvette Marie Stevens, March 23, 1953) is an American recording artist whose career has spanned five decades, beginning in the 1970s as the frontwoman and focal point of the funk band Rufus.', 'score': 3.376953125, 'rank': 1, 'document_id': 'eeb0751d-7814-4541-aab6-869b8cbb812a', 'passage_id': 0}]"
5790,halueval-1890,"Dziga Vertov (Russian: Ð”Ð·Ð¸Ð³Ð° Ð’ÐµÑ€Ñ‚Ð¾Ð² ; born David Abelevich Kaufman, Russian: Ð”Ð°Ð²Ð¸ÌÐ´ ÐÌÐ±ÐµÐ»ÐµÐ²Ð¸Ñ‡ ÐšÐ°ÌÑƒÑ„Ð¼Ð°Ð½ , and also known as Denis Kaufman; 2 January 1896 â€“ 12 February 1954) was a Soviet pioneer documentary film and newsreel director, as well as a cinema theorist.Frederic Zelnik (17 May 1885 - 29 November 1950) was one of the most important producers-directors of the German silent cinema. He also appeared on screen as an actor.","Which film director also appeared on screen as an actor, Dziga Vertov or Frederic Zelnik?",Frederic Zelnik,PASS,halueval, Frederic Zelnik,"[{'content': 'Dziga Vertov (Russian: Ð”Ð·Ð¸Ð³Ð° Ð’ÐµÑ€Ñ‚Ð¾Ð² ; born David Abelevich Kaufman, Russian: Ð”Ð°Ð²Ð¸Ì\x81Ð´ Ð\x90Ì\x81Ð±ÐµÐ»ÐµÐ²Ð¸Ñ‡ ÐšÐ°Ì\x81ÑƒÑ„Ð¼Ð°Ð½ , and also known as Denis Kaufman; 2 January 1896 â€“ 12 February 1954) was a Soviet pioneer documentary film and newsreel director, as well as a cinema theorist.Frederic Zelnik (17 May 1885 - 29 November 1950) was one of the most important producers-directors of the German silent cinema. He also appeared on screen as an actor.', 'score': 6.26171875, 'rank': 1, 'document_id': '6910990a-5814-4ac4-9847-f30a7a956fc5', 'passage_id': 0}]"
5791,halueval-1891,"The Doll Squad is a 1973 low-budget action film Z movie by Feature-Faire that was later re-released under the title Seduce and Destroy. Directed, edited, co-written and co-produced by Ted V. Mikels, it features Francine York, Michael Ansara, John Carter, Anthony Eisley, Leigh Christian and Tura Satana.Francine York (born Francine Yerich; August 26, 1936 â€“ January 6, 2017) was an American film and television actress.",The Doll Squad features what actress that had a birthday on August 26?,Francine York,PASS,halueval, Francine York,"[{'content': 'The Doll Squad is a 1973 low-budget action film Z movie by Feature-Faire that was later re-released under the title Seduce and Destroy. Directed, edited, co-written and co-produced by Ted V. Mikels, it features Francine York, Michael Ansara, John Carter, Anthony Eisley, Leigh Christian and Tura Satana.Francine York (born Francine Yerich; August 26, 1936 â€“ January 6, 2017) was an American film and television actress.', 'score': 3.560546875, 'rank': 1, 'document_id': 'ce74cd3e-b7e7-4937-a8fa-f7335da2dc00', 'passage_id': 0}]"
5794,halueval-1894,"Yellow Loveless is a tribute album featuring cover versions of the 11 songs from My Bloody Valentine's 1991 record ""Loveless"".My Bloody Valentine are an Anglo-Irish rock band formed in Dublin in 1983.",What is the name of an album that features cover versions of songs off of a 1991 record by an Anglo-Irish rock band formed in Dublin in 1983?,Yellow Loveless,PASS,halueval, Yellow Loveless,"[{'content': 'Yellow Loveless is a tribute album featuring cover versions of the 11 songs from My Bloody Valentine\'s 1991 record ""Loveless"".My Bloody Valentine are an Anglo-Irish rock band formed in Dublin in 1983.', 'score': 1.13671875, 'rank': 1, 'document_id': '548a2037-943b-410a-8252-355daa96901c', 'passage_id': 0}]"
5796,halueval-1896," She is known for co-starring in the 1997 comedy film ""Home Alone 3"", and for her recurring roles as Dr. Michelle Ross in the Showtime crime drama ""Dexter"" and Marilyn Rhodes in the ABC musical drama ""Nashville"". It is the third film in the ""Home Alone"" series and the first not to feature actor Macaulay Culkin and the cast from the previous films (1990, 1992), director Chris Columbus, and composer John Williams.",Who directed the 1997 comedy film Rya Kihlstedt was in?,Chris Columbus,PASS,halueval," The 1997 comedy film ""Home Alone 3"" was directed by Raja Gosnell.","[{'content': 'She is known for co-starring in the 1997 comedy film ""Home Alone 3"", and for her recurring roles as Dr. Michelle Ross in the Showtime crime drama ""Dexter"" and Marilyn Rhodes in the ABC musical drama ""Nashville"". It is the third film in the ""Home Alone"" series and the first not to feature actor Macaulay Culkin and the cast from the previous films (1990, 1992), director Chris Columbus, and composer John Williams.', 'score': 6.921875, 'rank': 1, 'document_id': 'a3c113ac-3846-498c-aaaf-48e94be820ea', 'passage_id': 0}]"
5799,halueval-1899," It stars Stephanie Chapman Baker, Neil Linpow, Michael Lutz, Sam Cohan, Valene Kane, Andrew Harwood Mills, Tom Stanley, Monika Mirga, Daniel Vivian and Michael Schermi.Valene Kane (born 30 January 1987) is an Irish actress from Newry, Co.",What Irish actress starred in War Games: At the End of the Day?,Valene Kane,PASS,halueval, Valene Kane,"[{'content': 'It stars Stephanie Chapman Baker, Neil Linpow, Michael Lutz, Sam Cohan, Valene Kane, Andrew Harwood Mills, Tom Stanley, Monika Mirga, Daniel Vivian and Michael Schermi.Valene Kane (born 30 January 1987) is an Irish actress from Newry, Co.', 'score': 4.7421875, 'rank': 1, 'document_id': 'ea138d89-3e55-4af3-bc4d-cb27c2afc38e', 'passage_id': 0}]"
5800,halueval-1900,"Jack Milsom (22 February 1907 â€“ 1977) was an English footballer who played in The Football League for Bolton Wanderers, Manchester City and Rochdale.Rochdale Association Football Club is a professional football club based in the town of Rochdale, Greater Manchester, England, that competes in League One, the third-highest division overall in the English football league system.","Jack Milsom (22 February 1907 â€“ 1977) was an English footballer who played in The Football League for which professional football club, based in the town of Rochdale, Greater Manchester, England, that competes in League One?",Rochdale Association Football Club,PASS,halueval, Rochdale,"[{'content': 'Jack Milsom (22 February 1907 â€“ 1977) was an English footballer who played in The Football League for Bolton Wanderers, Manchester City and Rochdale.Rochdale Association Football Club is a professional football club based in the town of Rochdale, Greater Manchester, England, that competes in League One, the third-highest division overall in the English football league system.', 'score': 1.73828125, 'rank': 1, 'document_id': 'bfc2a849-eae0-4458-878a-e2d1f3f638f0', 'passage_id': 0}]"
5803,halueval-1903," He acted in theatre, and received an Artistic Director Achievement Award from the Valley Theatre League for his role in the theatre production ""Othello"" as a cast member of Zombie Joe's Underground Theatre Group.Othello (""The Tragedy of Othello, the Moor of Venice)"" is a tragedy by William Shakespeare, believed to have been written in 1603.",T. Arthur Cottam received an Artistic Director Achievement Award from the Valley Theatre League for his role in this play believed to have been written in what year?,1603,PASS,halueval,"1603 (for the original play, but T. Arthur Cottam's award was likely much later)","[{'content': 'He acted in theatre, and received an Artistic Director Achievement Award from the Valley Theatre League for his role in the theatre production ""Othello"" as a cast member of Zombie Joe\'s Underground Theatre Group.Othello (""The Tragedy of Othello, the Moor of Venice)"" is a tragedy by William Shakespeare, believed to have been written in 1603.', 'score': 0.724609375, 'rank': 1, 'document_id': '8e42b50d-a517-43b3-84ba-ec1dd6c42123', 'passage_id': 0}]"
5804,halueval-1904," Leip's Atlas has been cited as a ""preferred source for election results"" by statistician and political pundit Nate Silver.Nathaniel Read Silver (born January 13, 1978) is an American statistician and writer who analyzes baseball (see sabermetrics) and elections (see psephology).",An American statistician and writer who analyzes baseball cited Leip's Atlas as what?,"""preferred source for election results""",PASS,halueval, A preferred source for election results,"[{'content': 'Leip\'s Atlas has been cited as a ""preferred source for election results"" by statistician and political pundit Nate Silver.Nathaniel Read Silver (born January 13, 1978) is an American statistician and writer who analyzes baseball (see sabermetrics) and elections (see psephology).', 'score': 3.67578125, 'rank': 1, 'document_id': '9e82ceef-2513-4c90-b6bb-ca0085ced846', 'passage_id': 0}]"
5806,halueval-1906,"Dane Boedigheimer (born September 28, 1979), better known by his cybernym Daneboe, is an American filmmaker, singer, and actor. He is known for his web series ""The Annoying Orange"" and the TV series ""The High Fructose Adventures of Annoying Orange"", in which he provides the voice of the title character.The High Fructose Adventures of Annoying Orange is an American live-action/animated TV series based on the characters from the popular web series ""The Annoying Orange"", created by Dane Boedigheimer and Spencer Grove, which is made for the television by Boedigheimer himself with Tom Sheppard for Cartoon Network. It was produced by Daneboe's company Annoying Orange, Inc., alongside management company The Collective and the studios 14th Hour Productions.","Who co-created the American live-action/animated TV series, co-produced by The Collective and the studios 14th Hour Productions, in which the American filmmaker, singer, and actor born in 1979 provides the voice of the title character?",Spencer Grove,PASS,halueval, Dane Boedigheimer co-created the series.,"[{'content': 'Dane Boedigheimer (born September 28, 1979), better known by his cybernym Daneboe, is an American filmmaker, singer, and actor. He is known for his web series ""The Annoying Orange"" and the TV series ""The High Fructose Adventures of Annoying Orange"", in which he provides the voice of the title character.The High Fructose Adventures of Annoying Orange is an American live-action/animated TV series based on the characters from the popular web series ""The Annoying Orange"", created by Dane Boedigheimer and Spencer Grove, which is made for the television by Boedigheimer himself with Tom Sheppard for Cartoon Network. It was produced by Daneboe\'s company Annoying Orange, Inc., alongside management company The Collective and the studios 14th Hour Productions.', 'score': 3.736328125, 'rank': 1, 'document_id': '1af87c2e-6fba-4352-b920-0c8d263efb61', 'passage_id': 0}]"
5808,halueval-1908,"Johannes Megapolensis (1603â€“1670) was a ""dominie"" (pastor) of the Dutch Reformed Church in the Dutch colony of New Netherland (present-day New York state in the United States), beginning in 1642. Serving for several years at Fort Orange (present-day Albany, New York) on the upper Hudson River, he is credited with being the first Protestant missionary to the Indians in North America.Fort Orange (Dutch: ""Fort Oranje"" ) was the first permanent Dutch settlement in New Netherland; the present-day city of Albany, New York developed at this site.",Johannes Megapolensis served for several years at the first permanent Dutch settlement in what town?,New Netherland,PASS,halueval, Albany (New York),"[{'content': 'Johannes Megapolensis (1603â€“1670) was a ""dominie"" (pastor) of the Dutch Reformed Church in the Dutch colony of New Netherland (present-day New York state in the United States), beginning in 1642. Serving for several years at Fort Orange (present-day Albany, New York) on the upper Hudson River, he is credited with being the first Protestant missionary to the Indians in North America.Fort Orange (Dutch: ""Fort Oranje"" ) was the first permanent Dutch settlement in New Netherland; the present-day city of Albany, New York developed at this site.', 'score': 4.69140625, 'rank': 1, 'document_id': '3eebce23-7736-4850-a0b2-1b8475147343', 'passage_id': 0}]"
5812,halueval-1912,"This Is Animal Music is the debut studio album by Look Mexico. The album, which was released July 10, 2007, has been noted by the band's record label as a mature step forward. The album can easily be noted as a beginning for the band's commercial success, as it has sparked attention among major music news sources and has even got the band featured in Alternative Press as a band to look for in 2007. It generally provides readers with band interviews, photos, information on upcoming releases, and music charts.","This Is Animal Music is the debut studio album by Look Mexico, the album can easily be noted as a beginning for the band's commercial success, as it has sparked attention among major music news sources and has even got the band featured in Alternative Press as a band to look for in which year?",2007,PASS,halueval,2007,"[{'content': ""This Is Animal Music is the debut studio album by Look Mexico. The album, which was released July 10, 2007, has been noted by the band's record label as a mature step forward. The album can easily be noted as a beginning for the band's commercial success, as it has sparked attention among major music news sources and has even got the band featured in Alternative Press as a band to look for in 2007. It generally provides readers with band interviews, photos, information on upcoming releases, and music charts."", 'score': 4.046875, 'rank': 1, 'document_id': '9ce43d91-331d-4447-9fd6-d6128698379c', 'passage_id': 0}]"
5813,halueval-1913,"The Nation is the oldest continuously published weekly magazine in the United States, and the most widely read weekly journal of liberal/progressive political and cultural news, opinion, and analysis.Humbug was a humor magazine edited 1957â€“1958 by Harvey Kurtzman with satirical jabs at movies, television, advertising and various artifacts of popular culture, from cereal boxes to fashion photographs.","What type of publication is The Nation, published in the United States with political and cultural news and Humbug edited by Harvey Kurtzman which features various artifacts of popular culture?",magazine,PASS,halueval,"1. The Nation is a weekly magazine (political and cultural news, opinion, and analysis).
   2. Humbug was a humor magazine (satirical jabs at movies, television, advertising, and popular culture).","[{'content': 'The Nation is the oldest continuously published weekly magazine in the United States, and the most widely read weekly journal of liberal/progressive political and cultural news, opinion, and analysis.Humbug was a humor magazine edited 1957â€“1958 by Harvey Kurtzman with satirical jabs at movies, television, advertising and various artifacts of popular culture, from cereal boxes to fashion photographs.', 'score': 7.6328125, 'rank': 1, 'document_id': '48ff1acd-75eb-4a3f-a5b8-4f47e2db237a', 'passage_id': 0}]"
5815,halueval-1915," He was frequently referred to by the judges and Ryan Seacrest as JPL. Seacrest is known for hosting the competition show ""American Idol"", the syndicated countdown program ""American Top 40"", and the KIIS-FM morning radio show ""On Air with Ryan Seacrest"".",Which host of American Top 40 referred to Jon Peter Lewis as JPL?,Ryan Seacrest,PASS,halueval, Ryan Seacrest,"[{'content': 'He was frequently referred to by the judges and Ryan Seacrest as JPL. Seacrest is known for hosting the competition show ""American Idol"", the syndicated countdown program ""American Top 40"", and the KIIS-FM morning radio show ""On Air with Ryan Seacrest"".', 'score': 4.74609375, 'rank': 1, 'document_id': 'e6de2eac-9ac6-44a3-bd7e-a82f3f5d2e30', 'passage_id': 0}]"
