Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
9372,halueval-5472,"Elizabeth Mitchell (born Elizabeth Joanna Robertson: March 27, 1970) is an American actress known for her role as Dr. Juliet Burke on the ABC series ""Lost"".The Santa Clause 2 (alternatively known as The Santa Clause 2: Mrs. Clause) is a 2002 American Christmas romantic comedy-drama film directed by Michael Lembeck.","The actor playing Dr. Juliet Burke on ""Lost"" starred in what 2002 American Christmas movie that was the second installment of a trilogy?",The Santa Clause 2,PASS,halueval," Elizabeth Mitchell starred in ""The Santa Clause 2"".","[{'content': 'Elizabeth Mitchell (born Elizabeth Joanna Robertson: March 27, 1970) is an American actress known for her role as Dr. Juliet Burke on the ABC series ""Lost"".The Santa Clause 2 (alternatively known as The Santa Clause 2: Mrs. Clause) is a 2002 American Christmas romantic comedy-drama film directed by Michael Lembeck.', 'score': 3.22265625, 'rank': 1, 'document_id': '2ad717bc-745f-4655-ac1d-6473d3bf3c87', 'passage_id': 0}]"
9374,halueval-5474," Her notable roles include the original Australian productions of the musicals ""Nine"", ""Sunset Boulevard"" and ""Love Never Dies"".Nine is a musical, initially created and written by Maury Yeston as a class-project in Lehman Engel's BMI Music Theatre Workshop in 1973.",Maria Mercedes had a prole in the Australian production of the musical created by whom?,Maury Yeston,PASS,halueval," Maury Yeston, who originally created and wrote ""Nine"".","[{'content': 'Her notable roles include the original Australian productions of the musicals ""Nine"", ""Sunset Boulevard"" and ""Love Never Dies"".Nine is a musical, initially created and written by Maury Yeston as a class-project in Lehman Engel\'s BMI Music Theatre Workshop in 1973.', 'score': 7.3046875, 'rank': 1, 'document_id': 'ff620709-4fce-47d7-8157-a12e422f60db', 'passage_id': 0}]"
9378,halueval-5478,"Richard Buckminster ""Bucky"" Fuller ( ; July 12, 1895 â€“ July 1, 1983) was an American architect, systems theorist, author, designer, and inventor.Marianne Craig Moore (November 15, 1887 â€“ February 5, 1972) was an American Modernist poet, critic, translator, and editor.",How are both Buckminster Fuller and Marianne Moore have artistic similarities? ,American architect,PASS,halueval," Both Richard Buckminster Fuller and Marianne Moore were pioneers in their respective fields, contributing significantly to the development of modern architecture and poetry. They shared a common interest in innovation, experimentation, and pushing boundaries within their art forms. However, they did not have direct artistic similarities as Fuller was an architect and Moore was a poet.","[{'content': 'Richard Buckminster ""Bucky"" Fuller ( ; July 12, 1895 â€“ July 1, 1983) was an American architect, systems theorist, author, designer, and inventor.Marianne Craig Moore (November 15, 1887 â€“ February 5, 1972) was an American Modernist poet, critic, translator, and editor.', 'score': 2.47265625, 'rank': 1, 'document_id': '9206b175-f250-4431-9d0a-38f8bc382b9b', 'passage_id': 0}]"
9379,halueval-5479,"Profanation (Preparation for a Coming Darkness) is the last album by Praxis, released in Japan on January 1, 2008.Michael Allan ""Mike"" Patton (born January 27, 1968) is an American musician, singer, songwriter, actor, record producer, multi-instrumentalist and film composer, best known as the lead singer of the alternative metal band Faith No More.",The lead singer of the alternative metal band Faith No More appeared on the album entitled Profanation which was the last album by which group?,Praxis,PASS,halueval, Praxis,"[{'content': 'Profanation (Preparation for a Coming Darkness) is the last album by Praxis, released in Japan on January 1, 2008.Michael Allan ""Mike"" Patton (born January 27, 1968) is an American musician, singer, songwriter, actor, record producer, multi-instrumentalist and film composer, best known as the lead singer of the alternative metal band Faith No More.', 'score': 6.63671875, 'rank': 1, 'document_id': '3869ae8d-7533-409e-8c88-b0daa2b45927', 'passage_id': 0}]"
9381,halueval-5481,"Ã‰cole secondaire publique Louis-Riel (Louis Riel Public Secondary School) is a high school in the Blackburn Hamlet neighbourhood of Ottawa, Ontario, Canada, part of the ""Conseil des Ã©coles publiques de l'Est de l'Ontario"" (Eastern Ontario Public School Board).Louis David Riel ( , ] ; 22 October 1844 â€“ 16 November 1885) was a Canadian politician, a founder of the province of Manitoba, and a political leader of the MÃ©tis people of the Canadian Prairies.",Ã‰cole secondaire publique Louis-Riel is named after a founder of which province?,Manitoba,PASS,halueval, Manitoba,"[{'content': 'Ã‰cole secondaire publique Louis-Riel (Louis Riel Public Secondary School) is a high school in the Blackburn Hamlet neighbourhood of Ottawa, Ontario, Canada, part of the ""Conseil des Ã©coles publiques de l\'Est de l\'Ontario"" (Eastern Ontario Public School Board).Louis David Riel ( , ] ; 22 October 1844 â€“ 16 November 1885) was a Canadian politician, a founder of the province of Manitoba, and a political leader of the MÃ©tis people of the Canadian Prairies.', 'score': 3.34765625, 'rank': 1, 'document_id': '4b009cad-33d2-41a7-a17f-debcda41f5bf', 'passage_id': 0}]"
9382,halueval-5482," He made his feature film directorial debut with ""The Childhood of a Leader"" and won Best Debut film and Best Director award at 72nd Venice International Film Festival.The Childhood of a Leader is a 2015 historical mystery drama film, co-written, produced and directed by Brady Corbet, and is Corbet's feature film directorial debut.","Brady James Monson Corbet, is an American actor and filmmaker, he made his feature film directorial debut with ""The Childhood of a Leader"", a historical mystery drama film, co-written, produced and directed by Brady Corbet, and is Corbet's feature film directorial debut, released in which year?",2015,PASS,halueval,2015,"[{'content': 'He made his feature film directorial debut with ""The Childhood of a Leader"" and won Best Debut film and Best Director award at 72nd Venice International Film Festival.The Childhood of a Leader is a 2015 historical mystery drama film, co-written, produced and directed by Brady Corbet, and is Corbet\'s feature film directorial debut.', 'score': -0.9111328125, 'rank': 1, 'document_id': '3cd0491a-d000-46aa-87b1-e906ee3b7188', 'passage_id': 0}]"
9384,halueval-5484," Cirta was then repopulated by Roman colonists by Caesar and Augustus and was surrounded by a ""Confederation of free Roman cities"" (Tiddis, Cuicul, Milevum, etc.) The city was destroyed in the beginning of the 4th century and was rebuilt by the Roman emperor Constantine the Great, who gave his name to the newly constructed city, Constantine.Augustus (Latin: ""ImperÄtor Caesar DÄ«vÄ« FÄ«lius Augustus"" ; 23 September 63 BC â€“ 19 August 14 AD) was the founder of the Roman Principate and considered the first Roman emperor, controlling the Roman Empire from 27 BC until his death in AD 14.",Cirta was repopulated by Romans by the founder of what Roman empire?,Principate,PASS,halueval, Augustus (Roman Empire),"[{'content': 'Cirta was then repopulated by Roman colonists by Caesar and Augustus and was surrounded by a ""Confederation of free Roman cities"" (Tiddis, Cuicul, Milevum, etc.) The city was destroyed in the beginning of the 4th century and was rebuilt by the Roman emperor Constantine the Great, who gave his name to the newly constructed city, Constantine.Augustus (Latin: ""ImperÄ\x81tor Caesar DÄ«vÄ« FÄ«lius Augustus"" ; 23 September 63 BC â€“ 19 August 14 AD) was the founder of the Roman Principate and considered the first Roman emperor, controlling the Roman Empire from 27 BC until his death in AD 14.', 'score': 1.716796875, 'rank': 1, 'document_id': '2e17a385-fc35-4fba-b6a7-70d635471278', 'passage_id': 0}]"
9388,halueval-5488,"Schweitzer Mountain Resort is a ski resort in the northwest United States in northern Idaho, 11 mi northwest of Sandpoint.The Bitterroot Range is a mountain range and a subrange of the Rocky Mountains that runs along the border of Montana and Idaho in the northwestern United States. The range spans an area of 24223 mi2 and is named after the bitterroot (""Lewisia rediviva""), a small pink flower that is the state flower of Montana.",What mountain range can be seen from Schweitzer Mountain Resort in northwestern Idaho and is named for the state flower of Montana?,The Bitterroot Range,PASS,halueval, Bitterroot Range,"[{'content': 'Schweitzer Mountain Resort is a ski resort in the northwest United States in northern Idaho, 11 mi northwest of Sandpoint.The Bitterroot Range is a mountain range and a subrange of the Rocky Mountains that runs along the border of Montana and Idaho in the northwestern United States. The range spans an area of 24223 mi2 and is named after the bitterroot (""Lewisia rediviva""), a small pink flower that is the state flower of Montana.', 'score': 4.4921875, 'rank': 1, 'document_id': '9948c0d9-a6fa-43cf-ba64-784372a8dc08', 'passage_id': 0}]"
9394,halueval-5494," He is the son of former Hawthorn player Kevin Ablett, who was less well known than his older brother and fellow Hawthorn player Geoff Ablett and younger brother, the legendary Geelong player Gary Ablett.Geoff Ablett (born 13 March 1955) is a former Australian rules footballer who played in the Victorian Football League (VFL) during the 1970s and 1980s.",Which Australian rules football player played during the 1970s and 1980s and had had a younger brother who was a legendary Geelong player?,Geoff Ablett,PASS,halueval," Geoff Ablett, son of Kevin Ablett.","[{'content': 'He is the son of former Hawthorn player Kevin Ablett, who was less well known than his older brother and fellow Hawthorn player Geoff Ablett and younger brother, the legendary Geelong player Gary Ablett.Geoff Ablett (born 13 March 1955) is a former Australian rules footballer who played in the Victorian Football League (VFL) during the 1970s and 1980s.', 'score': 5.0625, 'rank': 1, 'document_id': '839f3cab-7efd-4db3-9abb-e2d7e1da5afd', 'passage_id': 0}]"
9395,halueval-5495,"Masjid al-Qiblatayn (Arabic: Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù‚Ø¨Ù„ØªÙŠÙ†â€Ž â€Ž ; ""Mosque of the two Qiblas"") is a mosque in Zeila, situated in the northwestern Awdal region of Somaliland.Somaliland (Somali: ""Somaliland"" ; Arabic: ØµÙˆÙ…Ø§Ù„ÙŠÙ„Ø§Ù†Ø¯â€Ž â€Ž ""á¹¢Å«mÄlÄ«lÄnd "", Ø£Ø±Ø¶ Ø§Ù„ØµÙˆÙ…Ø§Ù„ ""Ará¸ aá¹£-á¹¢Å«mÄl ""), officially the Republic of Somaliland (Somali: ""Jamhuuriyadda Somaliland"" , Arabic: Ø¬Ù…Ù‡ÙˆØ±ÙŠØ© ØµÙˆÙ…Ø§Ù„ÙŠÙ„Ø§Ù†Ø¯â€Ž â€Ž ""JumhÅ«rÄ«yat á¹¢Å«mÄlÄ«lÄnd""), is a self-declared state internationally recognised as an autonomous region of Somalia.","Masjid al-Qiblatayn, is a mosque in which city, situated in the northwestern Awdal region of Somaliland, officially the Republic of Somaliland, is a self-declared state internationally recognised as an autonomous region of Somalia?",Zeila,PASS,halueval," Masjid al-Qiblatayn is situated in Zeila, which is in the northwestern Awdal region of Somaliland.","[{'content': 'Masjid al-Qiblatayn (Arabic: Ù…Ø³Ø¬Ø¯ Ø§Ù„Ù‚Ø¨Ù„ØªÙŠÙ†â€Ž â€Ž ; ""Mosque of the two Qiblas"") is a mosque in Zeila, situated in the northwestern Awdal region of Somaliland.Somaliland (Somali: ""Somaliland"" ; Arabic: ØµÙˆÙ…Ø§Ù„ÙŠÙ„Ø§Ù†Ø¯â€Ž â€Ž ""á¹¢Å«mÄ\x81lÄ«lÄ\x81nd "", Ø£Ø±Ø¶ Ø§Ù„ØµÙˆÙ…Ø§Ù„ ""Ará¸\x8d aá¹£-á¹¢Å«mÄ\x81l ""), officially the Republic of Somaliland (Somali: ""Jamhuuriyadda Somaliland"" , Arabic: Ø¬Ù…Ù‡ÙˆØ±ÙŠØ© ØµÙˆÙ…Ø§Ù„ÙŠÙ„Ø§Ù†Ø¯â€Ž â€Ž ""JumhÅ«rÄ«yat á¹¢Å«mÄ\x81lÄ«lÄ\x81nd""), is a self-declared state internationally recognised as an autonomous region of Somalia.', 'score': 9.5078125, 'rank': 1, 'document_id': '3edb6db6-c878-4735-b234-52a68b0cdb2d', 'passage_id': 0}]"
9400,halueval-5500," His admirers often bemoaned that his talent and achievement were under-appreciated, in view of his versatility across many forms of fiction, his precise use of language, and his probing intelligence. A native of Oregon, he won the Pulitzer Prize for his novel ""Honey in the Horn"", the only Pulitzer given to a native Oregonian.",Were Thomas Berger and H. L. Davis thought to be underappreciated?,no,PASS,halueval," Yes, they were often perceived as under-appreciated.","[{'content': 'His admirers often bemoaned that his talent and achievement were under-appreciated, in view of his versatility across many forms of fiction, his precise use of language, and his probing intelligence. A native of Oregon, he won the Pulitzer Prize for his novel ""Honey in the Horn"", the only Pulitzer given to a native Oregonian.', 'score': 6.3203125, 'rank': 1, 'document_id': 'f944110e-d7e0-4855-b9cb-42fe019d265f', 'passage_id': 0}]"
9403,halueval-5503,"Cassiope is a genus of 9-12 small shrubby species in the family Ericaceae. They are native to the Arctic and north temperate montane regions.Calendula ( ), is a genus of about 15â€“20 species of annual and perennial herbaceous plants in the daisy family Asteraceae that are often known as marigolds. They are native to southwestern Asia, western Europe, Macaronesia, and the Mediterranean.","What genus of plants is native to southwestern Asia, Cassiope or Calendula?",Calendula,PASS,halueval, Calendula is native to southwestern Asia.,"[{'content': 'Cassiope is a genus of 9-12 small shrubby species in the family Ericaceae. They are native to the Arctic and north temperate montane regions.Calendula ( ), is a genus of about 15â€“20 species of annual and perennial herbaceous plants in the daisy family Asteraceae that are often known as marigolds. They are native to southwestern Asia, western Europe, Macaronesia, and the Mediterranean.', 'score': 2.76953125, 'rank': 1, 'document_id': '11aaab65-2b13-4e6f-9a83-e9a262ca2a23', 'passage_id': 0}]"
9406,halueval-5506,"Jin Ji-hee (born March 25, 1999) is a South Korean actress.Hansel and Gretel () is a 2007 South Korean horror film directed by Yim Pil-sung.",Who directed the 2007 film Jin Ji-hee was in?,Yim Pil-sung,PASS,halueval, Yim Pil-sung,"[{'content': 'Jin Ji-hee (born March 25, 1999) is a South Korean actress.Hansel and Gretel () is a 2007 South Korean horror film directed by Yim Pil-sung.', 'score': 7.23828125, 'rank': 1, 'document_id': '9620704f-e3c7-4dc5-b5f1-bc6fe30106d0', 'passage_id': 0}]"
9408,halueval-5508,"""The Exiles"" is a science fiction short story by Ray Bradbury. It was originally published as ""The Mad Wizards of Mars"" in ""Maclean's"" on September 15, 1949 and was reprinted, in revised form, the following year by ""The Magazine of Fantasy & Science Fiction"".Maclean's is a Canadian news magazine that was founded in 1905, reporting on Canadian issues such as politics, pop culture, and current events.","In 1949, Canadian news magazine Maclean's was the original publisher of ""The Exiles,"" a science fiction story by which celebrated author?",Ray Bradbury,PASS,halueval, Ray Bradbury,"[{'content': '""The Exiles"" is a science fiction short story by Ray Bradbury. It was originally published as ""The Mad Wizards of Mars"" in ""Maclean\'s"" on September 15, 1949 and was reprinted, in revised form, the following year by ""The Magazine of Fantasy & Science Fiction"".Maclean\'s is a Canadian news magazine that was founded in 1905, reporting on Canadian issues such as politics, pop culture, and current events.', 'score': 9.015625, 'rank': 1, 'document_id': '2d136535-6cf7-4a02-aca0-db0d1669f694', 'passage_id': 0}]"
9411,halueval-5511," For example, when the Fulani took over the Hausa city-state of Kano during the expansion of the Sokoto Caliphate, the new emirs at first spoke Fulfulde but eventually had shifted to Hausa instead.Hausa ( ) (""Yaren Hausa"" or ""Harshen Hausa"") is the Chadic language (a branch of the Afroasiatic language family) with the largest number of speakers, spoken as a first language by more than 70 million people, and as a second language by another 40 to 50 million or more.","Which of Hausa-Fulani's languages is the Chadic language with the largest number of speakers, Fulfulde or Hausa?",Hausa,PASS,halueval, Hausa,"[{'content': 'For example, when the Fulani took over the Hausa city-state of Kano during the expansion of the Sokoto Caliphate, the new emirs at first spoke Fulfulde but eventually had shifted to Hausa instead.Hausa ( ) (""Yaren Hausa"" or ""Harshen Hausa"") is the Chadic language (a branch of the Afroasiatic language family) with the largest number of speakers, spoken as a first language by more than 70 million people, and as a second language by another 40 to 50 million or more.', 'score': 3.853515625, 'rank': 1, 'document_id': '53a97c23-6cc6-4624-bd84-73d231b896c9', 'passage_id': 0}]"
9414,halueval-5514," At the age of just nine, he received worldwide acclaim for starring as child prodigy Kaspar Weiss in the Canadian feature film ""The Red Violin"", which won the 1999 Academy Award for Best Original Score.The Red Violin (French: Le Violon Rouge ) is a 1998 Canadian drama film directed by FranÃ§ois Girard and starring Samuel L. Jackson, Carlo Cecchi and Sylvia Chang.",Who directed the film in which Christoph Koncz starred as Kaspar Weiss ?,FranÃ§ois Girard,PASS,halueval, François Girard,"[{'content': 'At the age of just nine, he received worldwide acclaim for starring as child prodigy Kaspar Weiss in the Canadian feature film ""The Red Violin"", which won the 1999 Academy Award for Best Original Score.The Red Violin (French: Le Violon Rouge ) is a 1998 Canadian drama film directed by FranÃ§ois Girard and starring Samuel L. Jackson, Carlo Cecchi and Sylvia Chang.', 'score': 2.58203125, 'rank': 1, 'document_id': '07dcbe8f-0340-4ba8-a950-66b5e4d6a5bd', 'passage_id': 0}]"
9415,halueval-5515,"Village of the Damned is a soundtrack by John Carpenter and Dave Davies for the 1995 film of the same name.John Carpenter's Village of the Damned is a 1995 American science fiction-horror film directed by John Carpenter and a remake of the 1960 film of the same name which in turn is based on the novel ""The Midwich Cuckoos"" by John Wyndham.","What movie by John Carpenter is based on the book ""The Midwich Cuckoos""?",Village of the Damned,PASS,halueval, John Carpenter's Village of the Damned,"[{'content': 'Village of the Damned is a soundtrack by John Carpenter and Dave Davies for the 1995 film of the same name.John Carpenter\'s Village of the Damned is a 1995 American science fiction-horror film directed by John Carpenter and a remake of the 1960 film of the same name which in turn is based on the novel ""The Midwich Cuckoos"" by John Wyndham.', 'score': 5.93359375, 'rank': 1, 'document_id': 'd48cfd20-b863-4062-a176-8b94c3a93672', 'passage_id': 0}]"
9418,halueval-5518,"Samp attended the University of Wisconsinâ€“Madison, where he was a member of Phi Bata Kappa. The 933 acre main campus includes four National Historic Landmarks.",The main campus of the university that Edward J. Samp went to has how many acres?,933,PASS,halueval,933 acres,"[{'content': 'Samp attended the University of Wisconsinâ€“Madison, where he was a member of Phi Bata Kappa. The 933 acre main campus includes four National Historic Landmarks.', 'score': -0.097900390625, 'rank': 1, 'document_id': 'ca0a89e0-0c95-4559-ab37-fa8e30a3ba38', 'passage_id': 0}]"
9419,halueval-5519,The Airco DH.9 (from de Havilland 9) â€“ also known after 1920 as the de Havilland DH.9 â€“ was a British single-engined biplane bomber developed and deployed during the First World War.Captain Sir Geoffrey de Havilland (27 July 1882 â€“ 21 May 1965) was a British aviation pioneer and aircraft engineer.,The Airco DH.9 was named after which British aviation pioneer?,Captain Sir Geoffrey de Havilland,PASS,halueval, Captain Sir Geoffrey de Havilland,"[{'content': 'The Airco DH.9 (from de Havilland 9) â€“ also known after 1920 as the de Havilland DH.9 â€“ was a British single-engined biplane bomber developed and deployed during the First World War.Captain Sir Geoffrey de Havilland (27 July 1882 â€“ 21 May 1965) was a British aviation pioneer and aircraft engineer.', 'score': 2.337890625, 'rank': 1, 'document_id': '8b437e4c-f70b-4860-a9f0-6ba9ac01de42', 'passage_id': 0}]"
