Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
12981,halueval-9081,"Greenleaf is an American television drama series, created by Craig Wright, and executive produced by Oprah Winfrey and Lionsgate Television. Dubbed the ""Queen of All Media"", she has been ranked the richest African-American, the greatest black philanthropist in American history, and is North America's first multi-billionaire black person.",Grealeaf is a television series exexutive produced by the queen of what?,All Media,PASS,halueval, Oprah Winfrey,"[{'content': 'Greenleaf is an American television drama series, created by Craig Wright, and executive produced by Oprah Winfrey and Lionsgate Television. Dubbed the ""Queen of All Media"", she has been ranked the richest African-American, the greatest black philanthropist in American history, and is North America\'s first multi-billionaire black person.', 'score': 5.328125, 'rank': 1, 'document_id': '6b5a4e35-6fbb-44b2-ac31-2e25f58ad4b7', 'passage_id': 0}]"
12982,halueval-9082,"The 2001 Iowa Hawkeyes football team represented the University of Iowa and the Iowa Hawkeyes football program during the 2001 NCAA Division I-A football season. Coached by Kirk Ferentz, the Hawkeyes played their home games at Kinnick Stadium in Iowa City, Iowa.Kirk James Ferentz (born August 1, 1955) is the head football coach at the University of Iowa, a position he has held since the 1999 season. Ferentz played college football as a linebacker at the University of Connecticut from 1974 to 1976.",In what years did the coach of the 2001 Iowa Hawkeyes play college football?,from 1974 to 1976,PASS,halueval,1974-1976,"[{'content': 'The 2001 Iowa Hawkeyes football team represented the University of Iowa and the Iowa Hawkeyes football program during the 2001 NCAA Division I-A football season. Coached by Kirk Ferentz, the Hawkeyes played their home games at Kinnick Stadium in Iowa City, Iowa.Kirk James Ferentz (born August 1, 1955) is the head football coach at the University of Iowa, a position he has held since the 1999 season. Ferentz played college football as a linebacker at the University of Connecticut from 1974 to 1976.', 'score': 2.36328125, 'rank': 1, 'document_id': 'fa3b2b5d-47a4-427d-9946-ab6effbf60b2', 'passage_id': 0}]"
12983,halueval-9083,"Bill Steer (born William Geoffrey Steer, 3 December 1969) is a British guitar player, and co-founder of the extreme metal band Carcass.Adam Burbank Lazzara (born September 22, 1981) is an American singer, songwriter and musician.","Which singer is from Britain, Bill Steer or Adam Lazzara?",Bill Steer,PASS,halueval, Bill Steer is from Britain.,"[{'content': 'Bill Steer (born William Geoffrey Steer, 3 December 1969) is a British guitar player, and co-founder of the extreme metal band Carcass.Adam Burbank Lazzara (born September 22, 1981) is an American singer, songwriter and musician.', 'score': 2.841796875, 'rank': 1, 'document_id': '94877839-de2a-470c-88a9-2ebf1068debe', 'passage_id': 0}]"
12984,halueval-9084,"Uncanny X-Force was a comic book ongoing series published by Marvel Comics. relaunch event, and the new volume features Psylocke and Storm leading a new team of ""outcasts and scoundrels"".Storm (Ororo Munroe) is a fictional superhero appearing in American comic books published by Marvel Comics, commonly associated with the X-Men. The character first appeared in ""Giant-Size X-Men"" #1 (May 1975), and was created by writer Len Wein and artist Dave Cockrum.","The character ""Storm"" who was featured in the comic ""Uncanny X-Force"" first appeared in what comic, created by writer Len Wein and artist Dave Cockrum?","""Giant-Size X-Men"" #1",PASS,halueval, Giant-Size X-Men #1,"[{'content': 'Uncanny X-Force was a comic book ongoing series published by Marvel Comics. relaunch event, and the new volume features Psylocke and Storm leading a new team of ""outcasts and scoundrels"".Storm (Ororo Munroe) is a fictional superhero appearing in American comic books published by Marvel Comics, commonly associated with the X-Men. The character first appeared in ""Giant-Size X-Men"" #1 (May 1975), and was created by writer Len Wein and artist Dave Cockrum.', 'score': 5.21484375, 'rank': 1, 'document_id': '74c206fc-29a3-4056-a94c-80bcc2b0f7f4', 'passage_id': 0}]"
12985,halueval-9085,"Amanda Lovejoy Street is an American actress best known for her work in ""How to Cheat"", an award-winning feature film. An inductee of the American Theater Hall of Fame, his acting career beginning with a debut on Broadway in 1949. As a director, he was nominated for seven Tony Awards, winning three for his direction of ""I Love My Wife"", ""Brighton Beach Memoirs"" and ""Biloxi Blues"".","Who was better known for their acting in film than for their work in theater, Amanda Lovejoy Street or Gene Saks?",Amanda Lovejoy Street,PASS,halueval, Amanda Lovejoy Street.,"[{'content': 'Amanda Lovejoy Street is an American actress best known for her work in ""How to Cheat"", an award-winning feature film. An inductee of the American Theater Hall of Fame, his acting career beginning with a debut on Broadway in 1949. As a director, he was nominated for seven Tony Awards, winning three for his direction of ""I Love My Wife"", ""Brighton Beach Memoirs"" and ""Biloxi Blues"".', 'score': 3.970703125, 'rank': 1, 'document_id': 'aec22f5e-9b63-4306-a3e9-bd41989bb6de', 'passage_id': 0}]"
12986,halueval-9086,"Jorge Calvo Dorado (born December 8, 1976) is a Spanish director, screenwriter and producer. He received Goya Award nominations for his short film ""La guerra"", his documentary short ""Nuevos tiempos"", and his directorial feature film debut ""Mindscape"".Mindscape (also known as Anna) is a 2013 internationally co-produced psychological thriller film, and the directorial debut of Spanish filmmaker Jorge Dorado.","Jorge Dorado made is feature film directorial debut with ""Mindscape"", a psychological thriller film released in what year?",2013,PASS,halueval,2013,"[{'content': 'Jorge Calvo Dorado (born December 8, 1976) is a Spanish director, screenwriter and producer. He received Goya Award nominations for his short film ""La guerra"", his documentary short ""Nuevos tiempos"", and his directorial feature film debut ""Mindscape"".Mindscape (also known as Anna) is a 2013 internationally co-produced psychological thriller film, and the directorial debut of Spanish filmmaker Jorge Dorado.', 'score': 6.5390625, 'rank': 1, 'document_id': '340a8b11-a8f1-4add-8304-c05e2136d5e8', 'passage_id': 0}]"
12989,halueval-9089,"Lacina TraorÃ© (born 20 August 1990) is an Ivorian professional footballer who plays as a striker for Ligue 1 club Amiens, on loan from Monaco. Founded in 1924 and competing in Ligue 1, the top tier of French football, the team plays its home matches at the Stade Louis II in Fontvieille.","What year was the football team, in which Lacina TraorÃ© is on loan from, founded?",1924,PASS,halueval,1924,"[{'content': 'Lacina TraorÃ© (born 20 August 1990) is an Ivorian professional footballer who plays as a striker for Ligue 1 club Amiens, on loan from Monaco. Founded in 1924 and competing in Ligue 1, the top tier of French football, the team plays its home matches at the Stade Louis II in Fontvieille.', 'score': 6.4140625, 'rank': 1, 'document_id': '46f3766f-ab02-461b-a124-eaafa6b45e79', 'passage_id': 0}]"
12990,halueval-9090,"Junta is a board game designed by Vincent Tsao published, as of 1985, by West End Games.Squatter is a board game that was launched at the Royal Melbourne Show in 1962, invented by Robert Crofton Lloyd.","Which board game was introduced first, Junta or Squatter?",Squatter,PASS,halueval, Squatter was introduced first.,"[{'content': 'Junta is a board game designed by Vincent Tsao published, as of 1985, by West End Games.Squatter is a board game that was launched at the Royal Melbourne Show in 1962, invented by Robert Crofton Lloyd.', 'score': 7.3828125, 'rank': 1, 'document_id': '2e372bdd-9389-4e48-b604-0267012ac321', 'passage_id': 0}]"
12995,halueval-9095," Davis was considering a run for the U.S. Senate seat being vacated by five-term incumbent and fellow Republican John Warner in the 2008 election, but decided against it.John William Warner (born February 18, 1927) served as Secretary of the Navy from 1972 to 1974 and as a five-term Republican United States Senator from Virginia from January 2, 1979, to January 3, 2009.",When did the senator who vacated a U.S. Senate seat which Thomas M. Davis considering a run for in 2008 serve as Secretary of the Navy?,1972 to 1974,PASS,halueval, John William Warner served as Secretary of the Navy from 1972 to 1974.,"[{'content': 'Davis was considering a run for the U.S. Senate seat being vacated by five-term incumbent and fellow Republican John Warner in the 2008 election, but decided against it.John William Warner (born February 18, 1927) served as Secretary of the Navy from 1972 to 1974 and as a five-term Republican United States Senator from Virginia from January 2, 1979, to January 3, 2009.', 'score': 1.8408203125, 'rank': 1, 'document_id': '96cf7d1a-ffaf-4486-a489-7dc6035f044e', 'passage_id': 0}]"
12996,halueval-9096,"Oranges & Lemons is the eleventh studio album by English band XTC, released in 1989.""Oranges and Lemons"" is a traditional English nursery rhyme and singing game which refers to the bells of several churches, all within or close to the City of London.","Oranges & Lemons is the eleventh studio album by English band XTC, released in 1989, the name of the album came from the old English nursery rhyme,""Oranges and Lemons"" is a traditional English nursery rhyme and singing game which refers to the bells of several churches, all within or close to the where?",City of London,PASS,halueval, City of London,"[{'content': 'Oranges & Lemons is the eleventh studio album by English band XTC, released in 1989.""Oranges and Lemons"" is a traditional English nursery rhyme and singing game which refers to the bells of several churches, all within or close to the City of London.', 'score': 1.7265625, 'rank': 1, 'document_id': '6479d539-d467-4763-8ec5-d2e5f05fb988', 'passage_id': 0}]"
12997,halueval-9097,"Beneath the Dark is an 2010 American mystery-thriller film directed by Chad Feehan, and starring Josh Stewart, Jamie-Lynn Sigler, Chris Browning.Chris Browning is an American television and film actor, known for character roles, specializing in more tough and rugged types.","Beneath the Dark is an American mystery-thriller film, released in which year, directed by Chad Feehan, and starring Chris Browning is an American television and film actor, known for character roles, specializing in more tough and rugged types?",2010,PASS,halueval,"2010 (year of release), directed by Chad Feehan, and starring Chris Browning.","[{'content': 'Beneath the Dark is an 2010 American mystery-thriller film directed by Chad Feehan, and starring Josh Stewart, Jamie-Lynn Sigler, Chris Browning.Chris Browning is an American television and film actor, known for character roles, specializing in more tough and rugged types.', 'score': 3.24609375, 'rank': 1, 'document_id': '281d4cb5-fb74-4f07-a85e-15c9b5569f13', 'passage_id': 0}]"
12999,halueval-9099,"The War of the Roses is a 1989 American black comedy film based upon the 1981 novel of the same name"" by Warren Adler. Black comedy corresponds to the earlier concept of gallows humor.",What earlier concept does the style of comedy that The War of the Roses employs correspond to?,gallows humor,PASS,halueval, Gallows humor,"[{'content': 'The War of the Roses is a 1989 American black comedy film based upon the 1981 novel of the same name"" by Warren Adler. Black comedy corresponds to the earlier concept of gallows humor.', 'score': 1.771484375, 'rank': 1, 'document_id': 'c708d495-05d4-4817-98a8-b5a49a1a83a2', 'passage_id': 0}]"
13001,halueval-9101," Hosted by David Burtka and Catt Sadler, the series showcases America's most exclusive and extravagant homes. After his role on ""How I Met Your Mother"", Burtka gained media attention for dating Neil Patrick Harris, whom he later married in 2014.",Which of the hosts on A-List Listings is not married to Neil Patrick Harris?,Catt Sadler,PASS,halueval, Catt Sadler is not married to Neil Patrick Harris.,"[{'content': 'Hosted by David Burtka and Catt Sadler, the series showcases America\'s most exclusive and extravagant homes. After his role on ""How I Met Your Mother"", Burtka gained media attention for dating Neil Patrick Harris, whom he later married in 2014.', 'score': 2.623046875, 'rank': 1, 'document_id': '08f8c835-af9a-4919-b700-e156d000bc20', 'passage_id': 0}]"
13002,halueval-9102,"The meridian 30Â° west of Greenwich is a line of longitude that extends from the North Pole across the Arctic Ocean, Greenland, the Atlantic Ocean, the Southern Ocean, and Antarctica to the South Pole. The International Hydrographic Organization (IHO) recognizes it as an ocean, although some oceanographers call it the Arctic Mediterranean Sea or simply the Arctic Sea, classifying it a mediterranean sea or an estuary of the Atlantic Ocean.","What ocean, intersected by the 30th Meridian, may also be an estuary of the Atlantic Ocean?",Arctic Ocean,PASS,halueval, The Arctic Ocean (or Arctic Mediterranean Sea) intersected by the 30th Meridian may also be considered an estuary of the Atlantic Ocean.,"[{'content': 'The meridian 30Â° west of Greenwich is a line of longitude that extends from the North Pole across the Arctic Ocean, Greenland, the Atlantic Ocean, the Southern Ocean, and Antarctica to the South Pole. The International Hydrographic Organization (IHO) recognizes it as an ocean, although some oceanographers call it the Arctic Mediterranean Sea or simply the Arctic Sea, classifying it a mediterranean sea or an estuary of the Atlantic Ocean.', 'score': 4.53515625, 'rank': 1, 'document_id': '274be2bd-78b4-459c-b244-65105bcdcbfc', 'passage_id': 0}]"
13003,halueval-9103,"Hebi (; postal: Hopi) is a prefecture-level city in northern Henan province, China.Qingyang () is a prefecture-level city in eastern Gansu province, China.",Are both Hebi and Qingyang located in eastern Gansu province?,no,PASS,halueval," No, they are not. Hebi is located in northern Henan province, while Qingyang is located in eastern Gansu province.","[{'content': 'Hebi (; postal: Hopi) is a prefecture-level city in northern Henan province, China.Qingyang () is a prefecture-level city in eastern Gansu province, China.', 'score': 5.37109375, 'rank': 1, 'document_id': 'af6da524-a188-4cf9-a8dd-4352b1030447', 'passage_id': 0}]"
13004,halueval-9104," Written by Charles Lazer and based on the novel ""Diamond Girl"" by Diana Palmer, the film is about a young paralegal who is secretly in love with her boss, a carefree lawyer who manages his family's Napa Valley vineyard.Susan Kyle, nÃ©e Susan Eloise Spaeth (born December 11, 1946, in Cuthbert, Georgia, United States) is an award winning American writer who was well known as Diana Palmer and has published romantic novels since 1979. She has also written romances as Diana Blayne, Katy Currie, and under her married name Susan Kyle and a science fiction novel as Susan S. Kyle.","What is birth name of the author of the novel ""Diamond Girl""?",Susan Eloise Spaeth,PASS,halueval, Susan Eloise Spaeth,"[{'content': 'Written by Charles Lazer and based on the novel ""Diamond Girl"" by Diana Palmer, the film is about a young paralegal who is secretly in love with her boss, a carefree lawyer who manages his family\'s Napa Valley vineyard.Susan Kyle, nÃ©e Susan Eloise Spaeth (born December 11, 1946, in Cuthbert, Georgia, United States) is an award winning American writer who was well known as Diana Palmer and has published romantic novels since 1979. She has also written romances as Diana Blayne, Katy Currie, and under her married name Susan Kyle and a science fiction novel as Susan S. Kyle.', 'score': 1.908203125, 'rank': 1, 'document_id': 'dc3e9a2f-ab2f-446b-81ac-82975678c607', 'passage_id': 0}]"
13005,halueval-9105," Gianluca Vialli was the league top scorer on 19 goals, and Roberto Mancini, Attilio Lombardo, goalkeeper Gianluca Pagliuca plus centre half Pietro Vierchowod were also instrumental in Sampdoria's success story.Gianluca Vialli (born 9 July 1964) is an Italian football manager and former footballer who played as a striker.",The 1990â€“91 U.C. Sampdoria season ended with which striker as the leading scorer?,Gianluca Vialli,PASS,halueval, Gianluca Vialli,"[{'content': ""Gianluca Vialli was the league top scorer on 19 goals, and Roberto Mancini, Attilio Lombardo, goalkeeper Gianluca Pagliuca plus centre half Pietro Vierchowod were also instrumental in Sampdoria's success story.Gianluca Vialli (born 9 July 1964) is an Italian football manager and former footballer who played as a striker."", 'score': 1.6650390625, 'rank': 1, 'document_id': '4902a64b-0630-4c1b-83d8-0ddcd4914f58', 'passage_id': 0}]"
13007,halueval-9107,"Dale Christopher Cregan (born 6 June 1983) is an English convicted drug-dealer and murderer who was sentenced to a whole life order in prison for four counts of murder (including the killing of two police officers) and three separate counts of attempted murder, meaning that he will never be released from prison.On 18 September 2012, Police Constables Nicola Hughes and Fiona Bone, two Greater Manchester Police officers, were killed by Dale Cregan in a gun and grenade ambush while responding to a report of a burglary in Greater Manchester, England.",The murders of which police officers led to Dale Cregan being sentenced to life in prison?,Nicola Hughes and Fiona Bone,PASS,halueval, Nicola Hughes and Fiona Bone,"[{'content': 'Dale Christopher Cregan (born 6 June 1983) is an English convicted drug-dealer and murderer who was sentenced to a whole life order in prison for four counts of murder (including the killing of two police officers) and three separate counts of attempted murder, meaning that he will never be released from prison.On 18 September 2012, Police Constables Nicola Hughes and Fiona Bone, two Greater Manchester Police officers, were killed by Dale Cregan in a gun and grenade ambush while responding to a report of a burglary in Greater Manchester, England.', 'score': 3.96875, 'rank': 1, 'document_id': '94d2c311-50cc-4a21-9f27-2ca7a7b577d2', 'passage_id': 0}]"
13008,halueval-9108," The town is about four miles northeast of the North Carolinaâ€“Tennesseeâ€“Virginia Corners. The trail runs from Abingdon to Whitetop, Virginia, near the North Carolina state line â€“ through National Forest and crossing numerous restored trestles and crossing the Appalachian Trail.","What state does Whitetop, Virginia and Virginia Creeper Trail have in common?",North Carolina,PASS,halueval, North Carolina,"[{'content': 'The town is about four miles northeast of the North Carolinaâ€“Tennesseeâ€“Virginia Corners. The trail runs from Abingdon to Whitetop, Virginia, near the North Carolina state line â€“ through National Forest and crossing numerous restored trestles and crossing the Appalachian Trail.', 'score': 2.04296875, 'rank': 1, 'document_id': '67b3802f-5003-4233-ae0f-30291b2db768', 'passage_id': 0}]"
13010,halueval-9110," He was the first alcalde of Santiago, Chile (in 1541) and held the position of governor of the Argentine province of Cuyo. Historically it comprised the provinces of San Juan, San Luis and Mendoza and was influenced by Chile.",Juan JufrÃ© was the governor of the Argentine province that historially comprised which provinces?,"San Juan, San Luis and Mendoza",PASS,halueval," Juan Jufré was the governor of the Argentine province of Cuyo, which historically comprised the provinces of San Juan, San Luis, and Mendoza.","[{'content': 'He was the first alcalde of Santiago, Chile (in 1541) and held the position of governor of the Argentine province of Cuyo. Historically it comprised the provinces of San Juan, San Luis and Mendoza and was influenced by Chile.', 'score': 3.701171875, 'rank': 1, 'document_id': 'b1951de6-e14a-4348-90b9-e1faab2336c6', 'passage_id': 0}]"
13012,halueval-9112,"Yannick Kergoat is a film editor. He has edited such films as ""IndigÃ¨nes"", ""Gothika"", ""Not For, or Against (Quite the Contrary)"" and ""Le Couperet"".Gothika is a 2003 American psychological horror thriller film directed by Mathieu Kassovitz and written by Sebastian Gutierrez.",What is the name of this 2003 American psychological horror film directed by Mathieu Kassavitz that was edited by Yannick Kergoat?,Gothika,PASS,halueval, Gothika,"[{'content': 'Yannick Kergoat is a film editor. He has edited such films as ""IndigÃ¨nes"", ""Gothika"", ""Not For, or Against (Quite the Contrary)"" and ""Le Couperet"".Gothika is a 2003 American psychological horror thriller film directed by Mathieu Kassovitz and written by Sebastian Gutierrez.', 'score': 4.15625, 'rank': 1, 'document_id': 'd3dc6429-5f46-4922-aff4-1687b516b941', 'passage_id': 0}]"
13013,halueval-9113," The often snarling, bi-pedal black and white Boston Terrier was later named after the male lead in Margaret Mitchell's ""Gone with the Wind"", because ""No one loves Scarlett more than Rhett"" referencing Rhett Butler's affection for Scarlett O'Hara (scarlet is BU's primary color).Katie Scarlett O'Hara is a fictional character and the main protagonist in Margaret Mitchell's 1936 novel ""Gone with the Wind"" and in the later film of the same name.","Rhett is the official costumed mascot of the Boston University (BU) and the Boston University Academy (BUA) Terriers, the often snarling, bi-pedal black and white Boston Terrier was later named after the male lead in Margaret Mitchell's ""Gone with the Wind"", because ""No one loves Scarlett more than Rhett"" referencing Rhett Butler's affection for which fictional character and the main protagonist in Margaret Mitchell's 1936 novel ""Gone with the Wind"" and in the later film of the same name?",Scarlett O'Hara,PASS,halueval, Katie Scarlett O'Hara,"[{'content': 'The often snarling, bi-pedal black and white Boston Terrier was later named after the male lead in Margaret Mitchell\'s ""Gone with the Wind"", because ""No one loves Scarlett more than Rhett"" referencing Rhett Butler\'s affection for Scarlett O\'Hara (scarlet is BU\'s primary color).Katie Scarlett O\'Hara is a fictional character and the main protagonist in Margaret Mitchell\'s 1936 novel ""Gone with the Wind"" and in the later film of the same name.', 'score': 4.1796875, 'rank': 1, 'document_id': '44faa1b3-a263-4c47-8eed-27fe0a181b63', 'passage_id': 0}]"
